"WAY_ID";"NODE_ID";"SEQ_NR"
4816458;369106632;35
4816458;369106634;36
4816458;369106636;37
4816458;369106639;38
4816458;369106642;39
4816458;369106644;40
4816458;369106646;41
4816458;369106650;42
4816458;369106649;43
4816459;30937368;1
4816459;29860241;2
4816459;348399313;3
4816459;348394896;4
4816459;30937370;5
4816459;670258813;6
4816459;350357494;7
4816459;350315096;8
4816459;350315101;9
4816459;350357512;10
4816459;350547122;11
4816459;350787373;12
4816459;348394894;13
4816459;1226577604;14
4816459;1226577646;15
4816459;401624663;16
4816459;1226577756;17
4816459;1226577558;18
4816459;350850899;19
4816459;350357520;20
4816459;348406502;21
4816459;348340422;22
4816459;350329901;23
4816459;348098651;24
4816459;350329922;25
4816459;348340456;26
4816459;348418703;27
4816459;350357530;28
4816459;348399314;29
4816459;348418709;30
4816459;30937368;31
4816460;30937378;1
4816460;30937380;2
4816460;30937383;3
4816460;30937386;4
4816460;30937378;5
4816461;30937394;1
4816461;30937395;2
4816461;30937398;3
4816461;30937400;4
4816461;256837863;5
4816461;30937401;6
4816461;30937402;7
4816461;30937403;8
4816461;30937404;9
4816461;30937405;10
4816461;30937406;11
4816461;30937407;12
4816461;30937408;13
4816461;30937394;14
4816462;30937410;1
4816462;30937411;2
4816462;558543379;3
4816462;558543371;4
4816462;558543374;5
4816462;558543354;6
4816462;255829078;7
4816462;558543387;8
4816462;558543390;9
4816462;558543403;10
4816462;558543414;11
4816462;255829077;12
4816462;558543428;13
4816462;558543418;14
4816462;558543416;15
4816462;558543432;16
4816462;30937412;17
4816462;30937413;18
4816462;558543514;19
4816462;558543516;20
4816462;558543496;21
4816462;558543499;22
4816462;558543481;23
4816462;558543479;24
4816462;558543477;25
4816462;558543476;26
4816462;30937410;27
4837397;31114205;1
4837397;267093403;2
4837397;338833195;3
4837397;338836355;4
4837397;338840644;5
4837397;31114207;6
4837397;339268767;7
4837397;267696363;8
4837397;270425224;9
4837397;31114206;10
4837397;25892770;11
4837398;25892930;1
4837398;31114208;2
4837398;429456164;3
4837398;826905963;4
4837398;31114210;5
4837399;31114212;1
4837399;669927624;2
4837399;60655479;3
4837399;429456167;4
4837399;267091711;5
4837520;25530091;1
4837520;31114205;2
4837521;267091712;1
4837521;267093391;2
4837521;31115453;3
4837521;31114221;4
4968148;29861225;1
4968148;551404240;2
4968148;32907169;3
4968148;32907171;4
4968148;350192385;5
4968148;32907172;6
4968148;32907173;7
4968148;32907174;8
4968148;32907175;9
4968148;32907179;10
4968148;255511867;11
4968148;78663857;12
4968148;32907183;13
4968148;32907184;14
5002201;29727330;1
5002201;275688174;2
5002201;33225300;3
5002201;33225302;4
5002201;33225306;5
5002201;33225308;6
5002202;33225308;1
5002202;33225309;2
5002203;25805863;1
5002203;256854959;2
5002203;25808135;3
5002203;25808031;4
5002203;206392306;5
5002203;33225323;6
5002203;33225322;7
5002203;50933357;8
5002203;206392301;9
5002203;206392302;10
5002203;33225321;11
5002409;33226722;1
5002409;33226725;2
5002409;33226727;3
5002409;33226728;4
5002409;32663269;5
5002409;79473494;6
5002409;50787415;7
5002409;269155920;8
5002409;32663273;9
5002409;32663274;10
5002409;1406939158;11
5002409;32907175;12
5002409;32932705;13
5002409;32932698;14
5002409;33226730;15
5002409;247806333;16
5002409;33226734;17
5002414;25760622;1
5002414;33226779;2
5002414;279310294;3
5002414;33226778;4
5002414;33226777;5
5002414;33226776;6
5002414;33226775;7
5002414;33226774;8
5002414;269745325;9
5002414;269741390;10
5002414;33226772;11
5002414;539383325;12
5002414;33226771;13
5002414;311882044;14
5002414;101236697;15
5002414;286927710;16
5002423;25813014;1
5002423;29727582;2
5002423;33226885;3
5002423;33226886;4
5002423;33226887;5
5002423;33226888;6
5002423;33226892;7
5002423;1135652314;8
5011004;506178217;1
5011004;257964771;2
5011004;33349579;3
5011004;386837515;4
5011004;247685588;5
5011004;258594653;6
5011004;258590014;7
5011161;25711370;1
5011161;25711371;2
5011161;1392931350;3
5011161;80191499;4
5011172;25761206;1
5011172;25761207;2
5011172;256337647;3
5011172;83390178;4
5011172;255949470;5
5011172;25761209;6
5011172;359310195;7
5011172;25761210;8
5011172;25761211;9
5011172;269574744;10
5011172;31114222;11
5011172;598039438;12
5011172;598039437;13
5011172;25530094;14
5011173;33353040;1
5011173;256334792;2
5011173;456800546;3
5011173;269574746;4
5011173;25761295;5
5011173;25761294;6
5011173;25761293;7
5011173;386837530;8
5011173;257964749;9
5011175;33447002;1
5011175;856924588;2
5011175;33447003;3
5011175;297980981;4
5011175;456787171;5
5018833;33445484;1
5018833;1383467296;2
5018833;355915289;3
5018834;26235017;1
5018834;272429915;2
5018834;33445507;3
5018834;60655535;4
5018834;1423941336;5
5018834;1423941335;6
5018834;308340693;7
5018834;260566620;8
5018834;29364471;9
5018834;33445484;10
5050652;33918680;1
5050652;247685540;2
5050652;299062957;3
5050652;33918683;4
5050652;299062959;5
5050652;33918685;6
5050652;1113043759;7
5050652;1166963951;8
5050652;1336565543;9
5050652;308808652;10
5050652;33918687;11
5050652;33918689;12
5050652;33918690;13
5050652;33912244;14
5055072;25798518;1
5055072;25799816;2
5055072;25802098;3
5055072;348327380;4
5058888;25761174;1
5058888;386837534;2
5058888;255953317;3
5058888;255953318;4
5058888;34042695;5
5058888;255953319;6
5058888;34042696;7
5058888;60656064;8
5058888;294087753;9
5058888;294087757;10
5058888;294087755;11
5058888;34042552;12
5058890;34042690;1
5058890;581891543;2
5058890;34042691;3
5058892;34042692;1
5058892;364873691;2
5058892;631284725;3
5058892;260557636;4
5058893;34042711;1
5058893;369119543;2
5058893;260564757;3
5058893;269916971;4
5058899;369112571;1
5058899;369112572;2
5058899;369114179;3
5058899;369112549;4
5058899;369113148;5
5058899;277680105;6
5058899;1370813552;7
5058899;34042711;8
5058899;353115739;9
5058899;369113845;10
5058899;353115740;11
5058899;353115741;12
5058899;369112571;13
5058902;369106617;1
5058902;1370813539;2
5058902;59778260;3
5058902;1368033354;4
5058902;34042703;5
5058904;832511957;1
5058904;77669193;2
5058904;71449536;3
5058904;832511855;4
5058904;266330784;5
5058904;832511877;6
5058904;832512477;7
5058904;832511893;8
5058904;832512483;9
5058904;832512487;10
5058904;34042723;11
5058905;832511190;1
5058905;660880486;2
5058905;428791423;3
5058906;631190834;1
5058906;265546902;2
5058906;631190809;3
5058906;1370813558;4
5058906;34042715;5
5058909;34042709;1
5058909;60408853;2
5058910;60408853;1
5058910;353121834;2
5058910;60409399;3
5058911;34042552;1
5058911;259867231;2
5058912;60408355;1
5058912;1383467271;2
5058912;1366953729;3
5058912;1366953728;4
5058912;259594021;5
5058912;60655309;6
5061969;34090380;1
5061969;34037632;2
5061969;34037629;3
5061969;267283343;4
5061969;299239806;5
5061969;256254321;6
5061984;735935823;1
5061984;735648606;2
5061985;33226771;1
5061985;311882040;2
5061985;735935800;3
5061985;50787206;4
5061985;34062374;5
5068752;25896410;1
5068752;25896425;2
5068752;25813279;3
5108600;34970381;1
5108600;392937413;2
5108600;392937416;3
5108600;392937423;4
5108600;538373585;5
5108600;1393946777;6
5108600;1393946734;7
5108600;1393946672;8
5108600;1366953918;9
5108600;34970381;10
5108601;34970374;1
5108601;34970387;2
5108601;34970389;3
5108601;34970393;4
5108601;34970376;5
5108602;34970389;1
5108602;34970390;2
5108602;34970391;3
5108602;34970393;4
5108830;392937413;1
5108830;34970376;2
5108830;34970374;3
5108830;34006221;4
5108830;34970396;5
5108830;34970410;6
5108830;591133092;7
5108831;34975005;1
5108831;266346298;2
5108831;34970410;3
5108831;339267720;4
5108831;360010255;5
5108831;360010258;6
5108831;338839004;7
5108831;34970403;8
5121208;35327513;1
5121208;35327511;2
25541756;35330653;4
25541756;35330656;5
26204211;286927710;1
26204211;735935821;2
26204211;735727879;3
26204211;286928222;4
26204211;735648595;5
26204211;286928601;6
26204211;26882851;7
26204212;33349559;1
26204212;295491107;2
26204212;1370793384;3
26204212;295491104;4
26204212;295491102;5
26204212;386837514;6
26204212;247685588;7
26204212;386837523;8
26204212;295491095;9
26204212;295491093;10
26204212;295491091;11
26204212;631570926;12
26204212;631262871;13
26204212;631262876;14
26204212;286927914;15
26204212;631570919;16
26204212;472870282;17
26204212;735515337;18
26204212;735515256;19
26204212;631190701;20
26204212;286928225;21
26204212;631190697;22
26204212;631190710;23
26204212;352883464;24
26204212;1149075589;25
26204212;286927710;26
26311278;267696363;1
26311278;270425224;2
26311278;31114206;3
26311278;341053031;4
26311278;538373579;5
26311278;569947777;6
26311278;538373580;7
26311278;538373577;8
26311278;538373576;9
26311278;392937426;10
26311278;1393946805;11
26311278;392937418;12
26311278;34006221;13
26311278;266346295;14
26311278;266341694;15
26311278;1406883334;16
26311278;1406883295;17
26311278;60656051;18
26311278;36270121;19
26311278;34975005;20
26311278;1366953831;21
26311278;1406882957;22
26311278;260041055;23
26311278;1406883086;24
26311278;343305018;25
26311278;1406883155;26
26311278;1406883200;27
26311278;1406883237;28
26311278;1406883270;29
26311278;1406883331;30
26311278;1406883373;31
26311278;81076900;32
26311278;338832602;33
26311278;338832601;34
26311278;339267720;35
26311278;360010255;36
26311278;338832600;37
26311278;338832599;38
26311278;360010261;39
26311278;360010263;40
26311278;360010275;41
26311278;360010258;42
26311278;338839004;43
26311278;34970403;44
26311278;591829361;45
26311278;339268716;46
26311278;341053027;47
26311278;267696363;48
26311279;35327517;1
26311279;266348168;2
26311279;452978883;3
26311279;59990773;4
26311279;452978876;5
26311279;57283492;6
26311279;1393946819;7
26311279;1393946821;8
26311279;1393946826;9
26311279;1393946827;10
26311279;1366953956;11
26311279;35327518;12
26311279;272429910;13
26311279;1393946834;14
26311279;1393946836;15
26311279;1393946837;16
26311279;1393946838;17
26311279;1393946839;18
26311279;266395538;19
26311279;603279674;20
26311279;59990771;21
26311279;247688138;22
26311279;29790877;23
26311279;29790885;24
26311279;285226331;25
26311279;29790889;26
26311279;664753726;27
26311279;59990774;28
26311279;316287888;29
26311279;59990770;30
26311279;35327517;31
26403991;289276045;1
26403991;1223717951;2
26403991;1223717962;3
26403991;1223717957;4
26403991;556168995;5
26403991;556168997;6
26403991;556168999;7
26403991;556169000;8
26403991;556169002;9
26403991;556169005;10
26403991;556168975;11
26403991;556168973;12
26403991;556168984;13
26403991;556168986;14
26403991;556168987;15
26403991;556168989;16
26403991;556168991;17
26403991;556168992;18
26403991;1223717983;19
26403991;1223717978;20
26403991;1223717939;21
26403991;289276049;22
26403991;556168971;23
26403991;556168962;24
26403991;289276047;25
26403991;556168964;26
26403991;556168963;27
26403991;289276054;28
26403991;556168967;29
26403991;556168966;30
26403991;289276045;31
26423700;289509934;1
26423700;1230563321;2
26423700;348352846;3
26490387;847661270;1
26490387;289767815;2
26490389;289767815;1
26490389;289767827;2
26490389;289767844;3
26490389;289767846;4
26490389;267093374;5
26563630;291201766;1
26563630;316277042;2
26563630;291201769;3
26563630;316277046;4
26563630;316277047;5
26563630;1426356987;6
26563630;29861232;7
26580852;29860238;1
26580852;29860239;2
26580852;29860237;3
26580852;201493258;4
26580852;25802098;5
26580852;201493283;6
26580852;34006501;7
26580852;34006502;8
26580852;33225322;9
26580854;201493266;1
26580854;201493271;2
26580854;201493275;3
26580854;29791537;4
26580886;29860320;1
26580886;29727322;2
26580886;1256887901;3
26580886;25896450;4
26580887;25896391;1
26580887;29791564;2
26580887;25896407;3
26580887;25813014;4
26580887;25811244;5
26580888;29791539;1
26580888;29727327;2
26580888;316281985;3
26580888;348327408;4
26580935;26235427;1
26580935;252052542;2
26580935;29727582;3
26580935;29727583;4
26580935;1159383004;5
26580935;348352846;6
26580935;29791565;7
26580935;348358236;8
26580945;29727605;1
26580945;1370916158;2
26580945;29727606;3
26580945;736974121;4
26580945;29727607;5
26580945;29727608;6
26580945;832513823;7
26580945;29727609;8
26580945;269753678;9
26580945;832511957;10
26580947;29727605;1
26580947;666986181;2
26580947;736974119;3
26580947;736974124;4
26580947;60655250;5
26580947;832513747;6
26580947;832513752;7
26580947;29862176;8
26580947;832513758;9
26580967;25530092;1
26580967;1406882870;2
26580967;338838987;3
26580967;267093382;4
26580967;25530091;5
26580968;25530092;1
26580968;25761298;2
26580970;26234969;1
26580970;266341246;2
26580970;266345270;3
26580970;26234970;4
26580970;358111131;5
26580970;308259650;6
26580982;25761191;1
26580982;26882855;2
26580982;735727860;3
26580982;631190774;4
26580982;247804245;5
26580982;26882851;6
26640571;59846843;1
26640571;260566625;2
26640571;292207186;3
26640571;348085833;4
26640571;348085834;5
26640571;292207187;6
26640571;429456168;7
26653922;1392931362;1
26653922;1341045087;2
26653922;1376135012;3
26653922;410144420;4
26653922;410144417;5
26653922;1392931379;6
26653922;1392931377;7
26653922;268981085;8
26653922;1392931432;9
26653922;295943438;10
26653922;1392931452;11
26653922;1392931453;12
26653922;1392931454;13
26653922;1392931456;14
26653922;1392931420;15
26653922;1392931408;16
26653922;1392931397;17
26653922;1392931384;18
26653922;1392931381;19
26653922;1392931353;20
26653922;1392931349;21
26653922;308796468;22
26653922;1392931347;23
26653922;1392931345;24
26653922;1392931341;25
26653922;1392931322;26
26653922;1392931318;27
26653922;1392931320;28
26653922;1392931324;29
26653922;1392931360;30
26653922;1392931362;31
26808529;259867231;1
26808529;294087754;2
26808529;259867230;3
26819169;34037625;1
26819169;317421642;2
26819169;294200359;3
26827958;294452608;1
26827958;294452612;2
26827958;294452617;3
26827958;294452621;4
26827958;294452632;5
26827958;294452624;6
26827958;558456735;7
26827958;558456726;8
26827958;294452628;9
26827959;294452672;1
26827959;294452675;2
26827959;294452679;3
26827959;294452683;4
26827959;294452672;5
26827960;558456720;1
26827960;294452687;2
26827960;294452691;3
26827979;260422257;1
26827979;1370793434;2
26827979;294454703;3
26827979;359310197;4
26964962;295481863;1
26964962;295481864;2
26964962;295481865;3
26964962;295481866;4
26965573;295491084;1
26965573;295491126;2
26965574;295491115;1
26965574;295491118;2
26965575;295491084;1
26965575;295491118;2
26965575;295491120;3
26965576;295491120;1
26965576;295491122;2
26965577;670110611;1
26965577;670110614;2
26965577;386837536;3
26965578;295491130;1
26965578;295491136;2
26965578;295491134;3
26965578;354302226;4
26965578;295491132;5
26965578;295491130;6
26965579;260383215;1
26965579;259867216;2
26965579;631570945;3
26965579;631262885;4
26965579;386837534;5
26965579;631570937;6
26965579;386837535;7
26965579;1171717810;8
26965579;1171717809;9
26965579;670110611;10
26965579;295491124;11
26965579;295491128;12
26965579;670110613;13
26974774;364035477;1
26974774;364035478;2
26974774;558580682;3
26974774;351249647;4
26974774;558580683;5
26974774;295627263;6
26974775;295627263;1
26974775;295648740;2
26995653;295898690;1
26995653;739312468;2
26995653;295898817;3
26995653;295898842;4
26995653;739312498;5
26995653;295898692;6
26995653;739312483;7
26995653;739312480;8
26995653;295898820;9
26995653;295898690;10
26995692;295898815;1
26995692;295898970;2
26998831;55466093;1
26998831;1341045108;2
26998831;1341045054;3
26998831;295943434;4
26998980;55466110;1
26998980;55466100;2
26998982;55466110;1
26998982;55466113;2
27014454;456800573;1
27014454;856924609;2
27014454;856924715;3
27014454;856924586;4
27014454;856924665;5
27014454;856924649;6
27014454;856898825;7
27014454;456787122;8
27014454;948298488;9
27014454;299246183;10
27014454;299246184;11
27014454;299246186;12
27014454;50763226;13
27014454;856790607;14
27014454;856790621;15
27014454;856790618;16
27014454;316472337;17
27014454;856790605;18
27014454;456800576;19
27014454;456800573;20
27016745;294452668;1
27016745;296140061;2
27016745;296140062;3
27016745;296140063;4
27016745;296140064;5
27016745;296140065;6
27016745;296140066;7
27016745;296140067;8
27016745;296140070;9
27016745;296140071;10
27016745;267283345;11
27035672;296154855;1
27035672;296347770;2
27035672;296352043;3
27035672;296347764;4
27035672;317421620;5
27035672;296154316;6
27035672;296347765;7
27035672;296347769;8
27035672;296352046;9
27035672;296347766;10
27035672;296154853;11
27036052;296154316;1
27036052;294200344;2
27036052;294200355;3
27036053;296154316;1
27036053;294200359;2
27036053;294193648;3
27036053;294196077;4
27036053;299288802;5
27036053;558489195;6
27036053;529379305;7
27036053;299239807;8
27045966;832511957;1
27045966;29727335;2
27066736;59990774;1
27066736;35327513;2
27066736;25812280;3
27066736;26235005;4
27066736;35327517;5
27066736;59990770;6
27066736;316287888;7
27066736;59990774;8
27066737;26235085;1
27066737;1393946648;2
27066737;510587948;3
27066737;1393946662;4
27066737;1262608991;5
27066737;1262608956;6
27066737;1262608974;7
27066737;1262608993;8
27066737;1262609015;9
27066737;321222312;10
27066737;270427722;11
27066737;510587949;12
27066737;364874937;13
27066737;26235021;14
27066737;272429912;15
27066737;272429915;16
27066737;33445507;17
27066737;60655535;18
27066737;1423941336;19
27066737;1423941335;20
27066737;308340693;21
27066737;260566620;22
27066737;260566619;23
27066737;260566618;24
27066737;260566617;25
27066737;289509939;26
27066737;1366953816;27
27066737;1393946575;28
27066737;1393946588;29
27066737;1393946590;30
27066737;1393946592;31
